group,nearest_neighbor_similarity,covered_tau_065,x,y
ai_combined,0.7158340215682983,True,-21.493732,-5.3754544
ai_combined,0.6258516311645508,False,-30.71681,1.1030952
ai_combined,0.7003296613693237,True,-28.576708,-5.581974
ai_combined,0.6506479382514954,True,-22.89289,-1.9225792
ai_combined,0.681161105632782,True,-26.023123,-0.9970804
ai_combined,0.6317179799079895,False,-22.931948,-6.309501
ai_combined,0.6825100183486938,True,-27.200642,-3.1524508
ai_combined,0.5872617959976196,False,-31.487406,-2.8981454
ai_combined,0.6473946571350098,False,-31.669903,-0.96026546
ai_combined,0.6695507168769836,True,-28.622221,12.101609
ai_combined,0.675672709941864,True,-27.943483,1.3648099
ai_combined,0.6743065118789673,True,-30.402445,-8.307242
ai_combined,0.6345794796943665,False,-30.526743,-8.802695
ai_combined,0.6995480060577393,True,-27.703735,-5.0983634
ai_combined,0.6849044561386108,True,-24.379505,-3.3956952
ai_combined,0.728443443775177,True,-21.260242,-10.004279
ai_combined,0.6709450483322144,True,-24.816679,-6.6674967
ai_combined,0.6297830939292908,False,-32.981308,-15.386647
ai_combined,0.6317189335823059,False,-25.003052,-12.15023
ai_combined,0.6307622194290161,False,-35.847935,-10.386657
ai_combined,0.7258203029632568,True,-25.935938,-1.7241983
ai_combined,0.6813907027244568,True,-36.772907,-10.8734255
ai_combined,0.6538573503494263,True,-21.241686,2.900578
ai_combined,0.5811200141906738,False,-38.456375,7.14553
ai_combined,0.646407425403595,False,-15.413498,2.5122917
ai_combined,0.6421790719032288,False,-33.59387,-4.051877
ai_combined,0.6842716932296753,True,-34.365795,3.2787967
ai_combined,0.6316270232200623,False,-18.86209,-2.2172916
ai_combined,0.717869758605957,True,-19.906685,-11.739918
ai_combined,0.5632088780403137,False,-35.178013,-14.230168
ai_combined,0.6026491522789001,False,-29.56974,-10.139074
ai_combined,0.7344270944595337,True,-21.215458,-11.507098
ai_combined,0.6399182677268982,False,-23.284092,-12.256197
ai_combined,0.6631866693496704,True,-26.234419,4.248884
ai_combined,0.6040834784507751,False,-22.930044,6.1763754
ai_combined,0.6039469838142395,False,-32.014114,-1.5701864
ai_combined,0.6637087464332581,True,-34.078102,-3.3106165
ai_combined,0.7006877660751343,True,-25.627016,9.589704
ai_combined,0.6252498030662537,False,-29.829708,-6.1827703
ai_combined,0.6798759698867798,True,-27.51805,-0.18709344
ai_combined,0.630543053150177,False,-28.549078,-9.58351
ai_combined,0.6053556203842163,False,-29.597778,21.290947
ai_combined,0.6767556071281433,True,-38.03427,2.8186064
ai_combined,0.6720207333564758,True,-22.527796,-4.46978
ai_combined,0.6529392600059509,True,-34.479927,0.07880643
ai_combined,0.6344894766807556,False,-32.046528,-5.1043005
ai_combined,0.6933605670928955,True,-24.949192,22.000467
ai_combined,0.7223203182220459,True,-18.227736,-10.638647
ai_combined,0.7210259437561035,True,-23.468939,-10.058505
ai_combined,0.7011774182319641,True,-30.224775,18.637566
ai_combined,0.6287162899971008,False,-23.649887,17.514265
ai_combined,0.6424556970596313,False,-34.974342,-5.636854
ai_combined,0.6914920210838318,True,-33.910164,5.6224113
ai_combined,0.652213454246521,True,-21.490845,0.19021328
ai_combined,0.6355863809585571,False,-31.705751,-12.060908
ai_combined,0.667934000492096,True,-28.769802,-8.234808
ai_combined,0.6337799429893494,False,-35.916718,-10.485904
ai_combined,0.6110361218452454,False,-29.829258,-11.715119
ai_combined,0.6185813546180725,False,-30.99421,-7.5318327
ai_combined,0.6585220098495483,True,-28.80619,5.219042
ai_combined,0.727302610874176,True,-20.69497,-8.56954
ai_combined,0.6726436018943787,True,-29.910627,0.42229682
ai_combined,0.682152271270752,True,-26.149878,-8.771638
ai_combined,0.6958720684051514,True,-21.77496,-11.902158
ai_combined,0.6801676750183105,True,-21.260395,-13.313623
ai_combined,0.6402817964553833,False,-22.13118,-12.200881
ai_combined,0.7119795083999634,True,-24.42845,14.646942
ai_combined,0.7062733769416809,True,-27.777542,-3.7137787
ai_combined,0.6955452561378479,True,-34.85439,0.9057837
